true_utility,false_utility,complexity
3.475,6.871,0.87
4.035,4.202,0.6613333333333333
2.768,3.76,0.792
2.006,2.052,0.6133333333333333
3.28,3.28,0.6586666666666666
3.461,6.214,0.6613333333333333
2.979,5.115,0.6693333333333333
2.421,3.042,0.6453333333333333
5.051,5.262,0.664
2.959,2.959,0.6266666666666667
3.553,4.025,0.822
4.239,4.266,0.608
3.396,5.841,0.816
1.524,8.404,0.849
4.633,4.889,0.807
3.571,3.571,0.608
2.521,3.709,0.6026666666666667
3.135,3.135,0.78
4.026,5.157,0.828
4.653,4.746,0.822
3.113,3.113,0.664
2.773,2.773,0.816
1.47,4.56,0.804
2.675,3.0,0.6373333333333333
4.097,4.097,0.6613333333333333
2.424,2.424,0.5973333333333334
4.381,4.56,0.765
2.342,2.496,0.771
2.335,2.406,0.816
3.967,3.967,0.864
1.883,3.9,0.765
3.209,3.218,0.6453333333333333
3.558,5.789,0.798
1.342,7.688,0.672
3.45,3.831,0.816
3.667,3.667,0.648
3.967,4.069,0.78
4.165,4.165,0.765
3.024,4.228,0.804
3.017,5.157,0.632
0.633,7.549,0.6693333333333333
3.81,4.172,0.876
3.896,3.926,0.774
2.418,8.145,0.759
2.667,2.667,0.632
2.576,5.505,0.852
2.568,2.577,0.656
3.093,3.093,0.6346666666666667
1.08,6.83,0.759
0.483,7.218,0.5733333333333334
3.806,5.026,0.759
3.583,3.71,0.852
3.937,3.937,0.795
3.6,3.898,0.822
2.169,3.44,0.6293333333333333
3.738,3.738,0.64
3.543,3.543,0.765
2.965,2.965,0.6266666666666667
3.216,3.216,0.6506666666666666
2.674,2.902,0.801
3.148,3.148,0.672
2.331,2.331,0.672
3.279,3.279,0.846
4.226,4.336,0.897
3.16,5.465,0.801
4.796,4.796,0.822
2.377,4.765,0.672
4.38,4.943,0.765
2.799,2.799,0.608
2.973,2.973,0.6053333333333333
3.372,4.473,0.828
2.576,2.576,0.664
2.23,2.23,0.592
1.918,1.977,0.6266666666666667
2.168,5.585,0.783
2.557,4.04,0.789
4.633,4.727,0.918
3.035,3.035,0.813
2.599,2.599,0.813
2.488,2.488,0.5653333333333334
2.448,2.448,0.828
3.015,3.015,0.798
3.297,3.297,0.954
0.686,7.945,0.816
3.602,3.602,0.664
4.232,4.232,0.795
4.049,4.049,0.624
4.239,4.276,0.843
1.868,1.868,0.5653333333333334
2.764,2.927,0.9
3.385,3.385,0.6666666666666666
3.449,4.18,0.6693333333333333
2.748,2.748,0.6693333333333333
1.228,8.746,0.672
2.981,4.579,0.891
5.455,5.455,0.6693333333333333
2.538,2.538,0.6346666666666667
4.212,4.212,0.768
2.214,4.091,0.656
4.558,4.558,0.837
3.758,4.673,0.87
2.892,4.624,0.81
3.704,3.704,0.6693333333333333
3.17,3.409,0.771
3.324,3.324,0.84
